,Lat,Lng,Price,Tempature (F),ZipCode
1188,27.7,-82.44,143600.0,7.88,33570
1189,42.73,-83.16,187600.0,-2.8,48306
1190,47.1,-122.32,227600.0,7.36,98375
1191,26.19,-81.76,207500.0,12.0,34105
1192,28.3,-82.63,102800.0,7.01,34654
1193,45.41,-122.52,294300.0,7.25,97015
1194,37.83,-85.94,94000.0,-2.34,40160
1195,32.62,-97.27,106700.0,5.74,76140
1196,42.18,-88.33,138200.0,-1.2,60156
1197,42.35,-85.22,53400.0,-2.89,49037
1198,37.65,-84.77,93900.0,-3.21,40422
1199,38.61,-90.22,162400.0,5.5,63104
1200,47.63,-122.64,248700.0,7.37,98311
1201,28.03,-97.07,163600.0,7.01,78382
1202,36.1,-80.22,56500.0,-0.01,27101
1203,41.29,-73.92,253800.0,-3.38,10566
1204,42.64,-83.41,127400.0,-3.0,48327
1205,35.9,-78.74,194100.0,-2.61,27617
1206,35.95,-83.2,92100.0,-6.13,37821
1207,38.72,-90.45,126700.0,5.51,63043
1208,37.62,-97.31,75200.0,8.66,67216
1209,34.2,-118.6,394600.0,21.94,91303
1210,39.95,-76.8,132100.0,-0.82,17408
1211,33.86,-84.42,189000.0,2.8,30327
1212,34.16,-80.81,174400.0,0.87,29045
1213,41.98,-88.09,168700.0,-0.91,60172
1214,36.4,-82.45,105900.0,-3.73,37615
1215,39.47,-87.35,66500.0,-3.68,47803
1216,33.58,-84.55,64400.0,2.77,30291
1217,47.26,-122.5,297900.0,7.4,98406
1218,45.0,-93.3,127900.0,1.5,55411
1219,39.02,-94.26,129300.0,2.5,64014
1220,40.13,-88.29,119800.0,-1.11,61822
1221,40.2,-76.73,118500.0,-2.88,17057
1222,43.08,-77.63,121300.0,-9.35,14623
1223,35.46,-82.54,179600.0,2.98,28704
1224,41.24,-95.96,109900.0,0.64,68105
1225,39.19,-84.46,81800.0,-2.0,45237
1226,34.24,-118.55,458300.0,21.94,91324
1227,47.65,-122.4,749100.0,7.51,98199
1228,34.2,-118.33,557500.0,22.47,91504
1229,36.28,-115.15,266700.0,17.66,89084
1230,38.47,-121.34,304600.0,13.13,95829
1231,37.3,-121.81,576500.0,14.34,95121
1232,32.96,-96.84,296400.0,5.86,75001
1233,27.56,-82.4,211400.0,8.11,34219
1234,33.0,-111.36,190600.0,22.52,85132
1235,39.67,-84.11,95600.0,-2.78,45440
1236,38.76,-85.41,77200.0,-1.0,47250
1237,39.06,-84.48,87200.0,-2.0,41071
1238,39.59,-86.36,116200.0,-1.8,46158
1239,35.51,-78.35,112600.0,-1.52,27577
1240,47.61,-122.12,461600.0,7.51,98008
1241,36.24,-86.61,158300.0,-0.61,37138
1242,28.33,-80.61,234300.0,7.6,32931
1243,39.64,-105.34,359200.0,10.45,80439
1244,47.86,-121.95,311300.0,7.42,98272
1245,33.18,-87.48,112600.0,3.41,35404
1246,34.05,-117.47,302800.0,23.06,92337
1247,28.55,-82.52,110800.0,6.45,34613
1248,43.0,-89.55,233300.0,-0.86,53593
1249,45.62,-122.58,227400.0,7.5,98664
1250,34.48,-114.35,165300.0,23.62,86403
1251,41.72,-88.33,146600.0,-1.0,60538
1252,40.3,-76.59,136500.0,-2.88,17078
1253,28.46,-81.39,83000.0,8.62,32809
1254,34.98,-81.92,61100.0,2.14,29303
1255,34.13,-117.86,475700.0,22.36,91740
1256,35.32,-82.5,174000.0,1.99,28739
1257,38.1,-122.58,498300.0,12.91,94947
1258,41.74,-87.98,210500.0,-0.91,60561
1259,35.21,-80.86,303600.0,0.09,28203
1260,40.81,-96.65,129300.0,1.2,68510
1261,46.92,-122.59,206400.0,7.21,98597
1262,34.65,-92.98,103900.0,4.99,71909
1263,47.28,-122.5,298200.0,7.4,98407
1264,40.35,-79.86,44500.0,-4.51,15132
1265,39.1,-104.85,260000.0,11.52,80132
1266,33.77,-118.15,610400.0,22.11,90814
1267,42.22,-88.24,158400.0,-1.0,60013
1268,41.31,-111.97,174400.0,9.45,84414
1269,41.74,-87.77,112600.0,-0.9,60459
1270,25.85,-80.21,165000.0,14.28,33150
1271,39.83,-84.2,52400.0,-3.0,45414
1272,41.95,-88.08,188200.0,-0.91,60108
1273,39.98,-75.15,126800.0,-2.5,19122
1274,39.77,-105.05,446700.0,15.05,80212
1275,42.39,-83.25,45000.0,-3.18,48223
1276,39.04,-94.55,36500.0,2.49,64130
1277,42.72,-83.42,201700.0,-2.83,48346
1278,33.81,-84.24,61100.0,2.82,30021
1279,26.46,-80.08,190500.0,13.8,33444
1280,33.78,-117.98,559200.0,22.25,92841
1281,43.04,-78.78,131600.0,-4.32,14228
1282,33.52,-111.9,270600.0,22.63,85250
1283,38.61,-121.44,189400.0,13.34,95815
1284,28.71,-81.36,136900.0,7.35,32750
1285,36.06,-78.26,99500.0,-2.99,27549
1286,48.2,-122.38,352000.0,8.84,98292
1287,27.8,-82.28,126300.0,8.0,33579
1288,28.39,-80.79,83700.0,8.12,32926
1289,33.77,-84.34,381300.0,2.82,30307
1290,36.2,-115.04,129400.0,17.81,89156
1291,33.66,-112.32,193300.0,22.63,85373
1292,41.25,-81.44,212400.0,-2.9,44236
1293,47.6,-122.63,225500.0,7.31,98310
1294,32.68,-117.17,1301200.0,18.95,92118
1295,33.47,-112.05,221200.0,22.56,85006
1296,40.7,-111.81,324500.0,9.81,84109
1297,38.28,-77.13,188000.0,2.73,22485
1298,40.31,-78.94,70400.0,-4.52,15905
1299,25.79,-80.13,678700.0,14.28,33154
1300,38.55,-91.02,115600.0,5.31,63090
1301,42.27,-85.55,79500.0,-2.76,49001
1302,27.88,-82.83,137500.0,7.72,33774
1303,38.93,-94.5,69900.0,2.16,64134
1304,32.79,-96.8,740500.0,5.86,75201
1305,42.64,-73.72,143500.0,-6.02,12144
1306,39.56,-84.23,158700.0,-2.66,45066
1307,40.18,-77.23,155800.0,-1.08,17015
1308,41.66,-91.52,156500.0,0.61,52245
1309,40.58,-111.75,439600.0,9.49,84092
1310,39.43,-76.31,127800.0,2.25,21040
1311,42.49,-82.9,132300.0,-3.11,48081
1312,32.89,-97.15,163000.0,5.62,76034
1313,45.04,-93.49,205600.0,1.72,55446
1314,39.88,-84.33,93600.0,-3.0,45322
1315,43.07,-88.15,250900.0,-1.99,53045
1316,42.33,-85.18,97500.0,-2.91,49017
1317,61.17,-149.96,168100.0,-2.15,99502
1318,30.24,-81.62,90400.0,5.59,32217
1319,41.35,-86.3,90500.0,-2.58,46563
1320,39.95,-75.16,350600.0,-2.55,19107
1321,43.12,-76.13,101300.0,-6.35,13212
1322,41.67,-87.74,74700.0,-1.0,60803
1323,28.31,-81.66,122400.0,9.0,33897
1324,30.24,-85.65,131400.0,8.5,32444
1325,32.47,-99.76,66200.0,9.67,79603
1326,20.92,-156.68,827800.0,24.47,96761
1327,28.15,-82.52,133100.0,7.75,33558
1328,38.94,-94.29,190300.0,2.5,64086
1329,36.18,-115.16,138200.0,17.66,89106
1330,33.8,-118.06,585900.0,22.11,90720
1331,41.08,-81.57,53500.0,-2.79,44320
1332,35.31,-81.03,100700.0,0.43,28120
1333,35.73,-84.34,121500.0,-1.63,37774
1334,40.07,-88.17,88900.0,-1.95,61802
1335,38.73,-77.55,280600.0,3.0,20136
1336,41.64,-88.44,134300.0,-0.9,60560
1337,39.3,-85.49,86800.0,-2.0,47240
1338,39.41,-76.58,177700.0,2.92,21286
1339,35.39,-97.73,115600.0,6.72,73064
1340,41.53,-87.89,195400.0,-0.9,60448
1341,41.51,-82.94,144900.0,-4.0,43452
1342,29.32,-81.06,178200.0,5.77,32176
1343,43.48,-112.01,121200.0,4.0,83404
1344,36.08,-79.91,71500.0,0.29,27409
1345,28.14,-82.59,263800.0,7.75,33556
1346,39.15,-94.57,105800.0,2.49,64116
1347,28.86,-81.68,114400.0,8.0,32726
1348,33.96,-81.14,98600.0,1.37,29170
1349,45.66,-118.78,116700.0,5.07,97801
1350,41.27,-96.05,166700.0,0.7,68114
1351,40.55,-74.15,411400.0,-2.2,10308
1352,35.7,-105.98,420100.0,9.0,87501
1353,41.1,-74.01,306700.0,-2.88,10954
1354,39.09,-121.55,144200.0,13.25,95961
1355,35.21,-77.66,61600.0,-0.32,28504
1356,38.05,-97.34,62300.0,8.82,67114
1357,47.63,-117.55,195000.0,3.62,99224
1358,38.62,-90.26,140900.0,5.5,63110
1359,41.24,-85.85,88600.0,-2.76,46580
1360,40.01,-82.97,51100.0,-4.2,43211
1361,45.0,-93.49,187100.0,1.93,55447
1362,27.19,-81.87,82200.0,10.75,34266
1363,43.01,-83.8,45900.0,-2.0,48532
1364,40.56,-80.16,172600.0,-4.82,15143
1365,39.69,-104.91,251400.0,14.14,80224
1366,35.19,-79.47,203800.0,-0.54,28374
1367,41.38,-81.66,152700.0,-2.79,44131
1368,35.14,-90.05,229900.0,-1.84,38103
1369,28.88,-81.31,127500.0,7.37,32713
1370,30.2,-85.81,200900.0,8.69,32407
1371,44.9,-92.92,219900.0,1.51,55129
1372,40.48,-79.74,118200.0,-4.86,15239
1373,40.03,-79.56,90500.0,-4.98,15425
1374,33.74,-118.31,507800.0,21.89,90732
1375,38.91,-77.03,679600.0,3.47,20005
1376,48.1,-122.79,344900.0,7.9,98368
1377,45.5,-122.69,469500.0,7.28,97239
1378,39.29,-76.59,238800.0,3.36,21231
1379,38.67,-77.42,270200.0,3.42,20112
1380,39.76,-104.92,382200.0,14.14,80207
1381,45.02,-93.3,131900.0,1.5,55412
1382,39.11,-84.5,315300.0,-2.0,45202
1383,42.73,-73.71,164100.0,-6.18,12189
1384,44.89,-93.05,164200.0,1.43,55075
1385,44.83,-93.31,235500.0,1.94,55431
1386,39.02,-84.77,121200.0,-2.0,41005
1387,37.32,-79.53,99600.0,2.0,24523
1388,37.14,-113.5,166800.0,14.0,84780
1389,38.47,-82.65,55200.0,-2.0,41101
1390,28.58,-81.4,248800.0,7.89,32804
1391,30.73,-81.55,123300.0,5.81,31558
1392,38.93,-94.71,117100.0,2.5,66210
1393,39.27,-84.6,75300.0,-2.0,45251
1394,35.44,-97.45,58600.0,6.45,73115
1395,40.42,-80.05,120900.0,-4.17,15220
1396,27.96,-82.46,262400.0,7.8,33602
1397,36.18,-94.53,102200.0,3.76,72761
1398,39.83,-75.44,110500.0,-2.55,19061
1399,47.67,-117.3,144800.0,3.6,99212
1400,34.19,-118.3,559900.0,22.57,91501
1401,40.56,-84.63,104300.0,-3.0,45822
1402,44.92,-123.32,184200.0,7.0,97338
1403,33.6,-85.05,83800.0,2.78,30116
1404,38.86,-104.71,172700.0,11.92,80915
1405,42.47,-83.29,94400.0,-3.08,48033
1406,41.43,-82.2,83400.0,-2.39,44053
1407,28.63,-80.84,85000.0,7.64,32796
1408,46.82,-95.85,182600.0,-2.63,56501
1409,40.84,-81.39,85300.0,-4.0,44709
1410,37.89,-122.3,929100.0,13.24,94706
1411,34.98,-81.83,85800.0,2.12,29307
1412,38.97,-94.62,317600.0,2.49,66209
1413,37.35,-122.09,2731700.0,14.0,94024
1414,41.32,-81.35,179600.0,-2.9,44202
1415,41.47,-87.94,152600.0,-1.0,60431
1416,37.75,-97.36,89100.0,8.8,67204
1417,39.07,-84.28,114500.0,-2.0,45245
1418,27.94,-82.51,229500.0,7.78,33609
1419,40.02,-75.33,223800.0,-2.33,19010
1420,42.11,-80.15,110100.0,-4.69,16505
1421,36.1,-96.02,70200.0,5.18,74107
1422,42.58,-83.5,155400.0,-2.92,48382
1423,37.41,-76.55,166300.0,1.79,23061
1424,39.05,-76.49,231800.0,2.94,21012
1425,37.46,-77.4,160000.0,2.0,23294
1426,40.08,-82.94,81200.0,-4.2,43231
1427,40.33,-79.61,63900.0,-5.0,15644
1428,34.16,-119.2,324100.0,21.62,93041
1429,39.94,-84.17,120000.0,-3.13,45371
1430,43.12,-83.69,56500.0,-2.0,48458
1431,40.11,-76.51,174300.0,-1.5,17552
1432,33.88,-117.23,239300.0,22.49,92551
1433,34.15,-117.58,312700.0,22.99,91737
1434,42.46,-75.05,101200.0,-6.98,13820
1435,38.93,-76.98,415700.0,3.5,20018
1436,35.77,-77.97,87200.0,-1.82,27896
1437,42.46,-83.91,199900.0,-2.73,48169
1438,43.06,-83.7,52100.0,-2.0,48505
1439,42.13,-75.97,65000.0,-11.71,13790
1440,39.79,-105.1,298500.0,15.05,80002
1441,33.7,-117.82,524600.0,21.52,92606
1442,38.88,-77.02,543700.0,3.57,20024
1443,25.9,-80.16,220200.0,14.29,33181
1444,34.03,-81.0,77700.0,3.89,29204
1445,30.67,-88.1,68000.0,4.84,36606
1446,30.63,-88.16,108300.0,4.84,36693
1447,39.61,-121.58,158100.0,11.82,95965
1448,41.31,-81.67,114200.0,-2.89,44147
1449,38.12,-90.55,87700.0,6.06,63020
1450,40.7,-111.55,397000.0,9.81,84098
1451,34.26,-90.63,58800.0,-2.0,38614
1452,38.87,-77.64,431800.0,3.14,20169
1453,37.74,-97.25,169700.0,8.66,67226
1454,32.73,-96.62,80300.0,5.51,75180
1455,40.1,-75.11,190800.0,-2.43,19046
1456,27.5,-82.41,200600.0,8.1,34212
1457,34.07,-117.78,380200.0,22.36,91768
1458,40.16,-75.28,208300.0,-2.32,19422
1459,36.86,-76.27,107000.0,1.0,23504
1460,25.09,-80.45,415100.0,13.9,33037
1461,39.71,-104.93,296100.0,14.14,80246
1462,32.62,-83.79,113400.0,4.82,31008
1463,25.73,-80.45,242300.0,14.29,33185
1464,40.98,-76.62,132200.0,-4.26,17821
1465,37.17,-76.46,175100.0,1.15,23692
1466,35.38,-97.54,94000.0,6.5,73139
1467,45.18,-92.95,183700.0,1.17,55038
1468,29.26,-82.22,125700.0,6.38,34482
1469,42.29,-89.12,42000.0,-2.48,61101
1470,36.18,-115.32,205900.0,17.66,89144
1471,31.51,-84.31,70200.0,5.01,31721
1472,38.79,-77.08,298400.0,3.36,22303
1473,26.13,-81.8,483500.0,12.0,34102
1474,38.92,-119.99,337500.0,11.69,96150
1475,33.96,-118.12,549600.0,22.11,90240
1476,41.96,-85.64,69100.0,-2.89,49093
1477,41.24,-96.17,318100.0,0.9,68130
1478,61.12,-149.9,178200.0,-1.86,99515
1479,39.97,-75.15,368700.0,-2.42,19123
1480,35.2,-88.2,58000.0,-0.58,38372
1481,43.06,-88.1,247300.0,-1.99,53005
1482,35.8,-81.43,73700.0,0.76,28630
1483,35.57,-97.53,62800.0,6.45,73114
1484,42.0,-88.3,144000.0,-1.1,60177
1485,42.25,-73.76,158800.0,-6.6,12534
1486,26.98,-80.11,200300.0,11.24,33469
1487,39.02,-95.64,40400.0,3.89,66605
1488,42.03,-88.37,189100.0,-1.1,60124
1489,39.52,-87.13,72800.0,-2.58,47834
1490,35.03,-97.95,58700.0,7.13,73018
1491,42.53,-83.53,191500.0,-3.08,48393
1492,34.66,-82.24,119600.0,2.11,29644
1493,41.44,-81.85,125100.0,-2.89,44126
1494,33.94,-84.2,123600.0,2.7,30071
1495,42.92,-88.85,127400.0,-1.98,53538
1496,48.96,-122.73,231900.0,9.13,98230
1497,42.08,-75.9,69800.0,-11.72,13903
1498,42.75,-84.74,117600.0,-2.4,48837
1499,42.51,-83.35,142000.0,-3.08,48334
1500,36.62,-82.18,67200.0,-3.98,24201
1501,41.15,-85.21,106400.0,-3.0,46818
1502,41.27,-74.36,212700.0,-4.08,10990
1503,41.31,-81.86,164000.0,-2.78,44149
1504,39.97,-75.36,255200.0,-2.25,19008
1505,44.52,-109.08,201000.0,2.0,82414
1506,35.07,-78.88,76600.0,-0.45,28301
1507,32.22,-110.93,242100.0,22.96,85755
1508,35.49,-78.72,115300.0,-1.41,27501
1509,35.93,-84.52,64900.0,-1.95,37748
1510,37.74,-122.46,1321600.0,13.2,94127
1511,42.57,-83.75,213700.0,-2.83,48114
1512,44.83,-93.38,162400.0,1.94,55438
1513,39.96,-105.01,456000.0,14.35,80023
1514,38.75,-90.21,49500.0,4.87,63137
1515,29.38,-98.4,102100.0,7.29,78222
1516,33.62,-117.79,697700.0,21.66,92603
1517,40.67,-75.33,163900.0,-2.82,18020
1518,32.92,-80.02,128300.0,1.2,29410
1519,41.08,-111.93,228300.0,9.99,84040
1520,25.89,-80.21,172900.0,14.29,33168
1521,41.66,-85.02,122100.0,-3.38,46703
1522,41.44,-82.14,55600.0,-2.16,44055
1523,40.69,-112.0,200700.0,9.81,84128
1524,43.15,-77.55,134700.0,-9.36,14610
1525,41.33,-80.73,92900.0,-3.63,44410
1526,44.79,-88.6,83000.0,-0.04,54166
1527,42.26,-89.08,48900.0,-2.47,61104
1528,42.64,-85.29,105600.0,-2.36,49058
1529,40.79,-73.4,536800.0,-2.09,11747
1530,33.92,-118.27,358300.0,22.01,90061
1531,42.69,-89.13,84500.0,-2.13,53548
1532,34.26,-118.34,502300.0,22.06,91040
1533,42.4,-86.25,197700.0,-1.07,49090
1534,34.51,-82.51,72200.0,2.37,29627
1535,33.62,-117.09,304200.0,21.69,92596
1536,37.04,-100.93,67900.0,14.59,67901
1537,27.47,-81.49,90500.0,7.49,33872
1538,34.78,-112.47,211100.0,15.37,86323
1539,38.44,-121.81,341300.0,13.44,95620
1540,37.48,-77.64,200400.0,2.02,23114
1541,44.93,-74.88,56800.0,-4.0,13662
1542,39.44,-123.77,391000.0,11.0,95437
1543,45.63,-94.21,170200.0,0.45,56377
1544,37.79,-122.41,1667900.0,13.18,94108
1545,32.56,-117.04,247300.0,19.31,92173
1546,40.26,-76.86,71000.0,-3.03,17104
1547,40.29,-75.21,224300.0,-2.46,18914
1548,47.74,-117.26,136200.0,3.61,99217
1549,28.1,-82.7,156000.0,7.76,34685
1550,43.31,-73.64,126700.0,-5.98,12801
1551,33.86,-117.75,479200.0,22.55,92808
1552,26.05,-80.37,323900.0,14.29,33331
1553,37.84,-122.24,1150100.0,13.24,94618
1554,27.37,-82.48,171000.0,8.12,34235
1555,47.93,-97.07,103600.0,-4.63,58203
1556,35.45,-82.5,183700.0,2.98,28732
1557,37.88,-122.17,1175100.0,13.24,94563
1558,40.83,-81.34,49700.0,-4.0,44705
1559,43.06,-76.14,65500.0,-6.35,13203
1560,39.99,-75.41,229500.0,-2.18,19073
1561,36.89,-76.3,131600.0,1.0,23508
1562,38.36,-85.61,385200.0,-2.05,40059
1563,39.03,-84.44,110900.0,-2.0,41076
1564,44.9,-93.58,384300.0,2.01,55331
1565,36.11,-83.95,133300.0,-2.78,37938
1566,47.54,-122.39,572300.0,7.3,98136
1567,40.29,-76.94,130600.0,-3.02,17025
1568,35.33,-81.19,80500.0,0.68,28034
1569,40.57,-84.18,94000.0,-3.24,45895
1570,32.34,-93.61,104300.0,4.61,71115
1571,39.7,-105.0,285400.0,14.14,80223
1572,40.04,-111.73,178500.0,9.53,84651
1573,36.69,-82.02,108600.0,-4.13,24210
1574,41.52,-81.64,42700.0,-2.52,44103
1575,36.81,-76.24,154000.0,1.01,23325
1576,30.11,-82.69,111700.0,4.2,32024
1577,26.1,-80.13,457600.0,13.99,33316
1578,40.32,-79.93,45000.0,-4.7,15025
1579,47.21,-122.44,201200.0,7.4,98408
1580,41.41,-82.36,124500.0,-2.75,44089
1581,40.76,-86.75,121200.0,-2.84,47960
1582,37.3,-121.76,733000.0,14.34,95135
1583,41.61,-81.5,64000.0,-2.52,44132
1584,41.13,-80.63,38200.0,-5.34,44505
1585,43.21,-77.65,81900.0,-6.0,14615
1586,39.72,-84.16,120700.0,-2.88,45419
1587,43.1,-89.31,165300.0,-1.72,53714
1588,34.12,-117.32,188500.0,23.62,92411
1589,39.75,-84.16,58000.0,-2.88,45410
1590,35.85,-79.8,118100.0,-0.61,27317
1591,36.76,-121.67,365000.0,16.81,93907
1592,42.6,-83.18,179200.0,-3.0,48098
1593,28.41,-81.78,195400.0,8.45,34714
1594,28.47,-81.24,136600.0,8.19,32829
1595,38.45,-91.02,102700.0,6.19,63084
1596,45.12,-92.54,157100.0,1.26,54017
1597,41.43,-79.69,63000.0,-6.0,16301
1598,37.45,-79.11,111700.0,2.0,24572
1599,38.4,-85.79,108700.0,-1.72,47172
1600,40.85,-75.17,141300.0,-3.13,18013
1601,42.1,-80.09,81700.0,-5.41,16508
1602,33.61,-88.65,76400.0,2.15,39773
1603,42.64,-83.28,60700.0,-3.0,48342
1604,39.09,-94.54,36700.0,2.48,64127
1605,34.89,-81.83,86700.0,1.88,29302
1606,39.94,-83.83,81800.0,-3.45,45504
1607,41.4,-79.83,67100.0,-6.0,16323
1608,40.75,-111.93,160000.0,9.81,84104
1609,40.26,-76.65,186600.0,-2.88,17033
1610,35.6,-97.63,156800.0,6.5,73142
1611,43.53,-115.97,209900.0,8.57,83716
1612,33.33,-111.35,255000.0,22.5,85118
1613,29.7,-82.31,94500.0,5.86,32609
1614,33.91,-81.46,90600.0,1.2,29070
1615,41.23,-96.05,163300.0,0.8,68124
1616,35.81,-84.27,98200.0,-2.34,37771
1617,44.98,-93.54,374300.0,2.24,55391
1618,42.5,-83.19,170400.0,-3.08,48072
1619,46.68,-120.54,165800.0,9.91,98942
1620,33.88,-117.73,435900.0,22.29,92887
1621,33.6,-117.87,1453600.0,21.67,92625
1622,37.07,-97.04,34200.0,7.59,67005
1623,40.43,-86.87,70400.0,-3.51,47904
1624,41.62,-83.73,100400.0,-3.86,43528
1625,39.76,-75.51,187500.0,-2.0,19809
1626,45.86,-122.83,186500.0,7.43,97051
1627,37.39,-122.08,1698000.0,14.19,94041
1628,35.32,-80.66,138500.0,-0.24,28075
1629,37.47,-105.88,101800.0,7.0,81101
1630,41.28,-87.42,144200.0,-1.24,46356
1631,38.22,-86.11,92700.0,-2.4,47112
1632,25.28,-80.62,94300.0,14.7,33034
1633,35.51,-97.53,103500.0,6.45,73118
1634,29.05,-82.04,80100.0,7.04,34420
1635,42.58,-83.28,141000.0,-3.0,48302
1636,33.78,-111.78,423400.0,22.63,85262
1637,33.57,-86.72,47400.0,2.02,35206
1638,42.57,-83.38,207400.0,-3.0,48323
1639,26.72,-80.95,85100.0,7.0,33440
1640,37.82,-96.85,55000.0,8.77,67042
1641,33.96,-118.44,684600.0,21.65,90293
1642,44.98,-93.27,338200.0,1.67,55401
1643,32.35,-86.27,113100.0,3.79,36106
1644,39.03,-94.21,149100.0,2.57,64029
1645,45.55,-94.13,237900.0,0.6,56304
1646,41.07,-85.01,83500.0,-3.32,46774
1647,41.81,-88.33,158100.0,-0.89,60542
1648,26.12,-97.41,55000.0,4.56,78566
1649,32.66,-96.91,109000.0,5.0,75116
1650,41.64,-93.62,92400.0,1.0,50313
1651,34.78,-82.3,123200.0,2.38,29662
1652,39.13,-84.49,162800.0,-2.0,45206
1653,32.62,-96.78,77000.0,4.87,75134
1654,33.77,-85.01,87500.0,2.9,30179
1655,34.31,-89.94,65800.0,-1.33,38606
1656,34.04,-117.99,425500.0,22.38,91746
1657,38.97,-77.07,872700.0,3.5,20015
1658,39.1,-76.82,241100.0,3.48,20724
1659,47.64,-117.2,209800.0,3.61,99037
1660,38.61,-95.27,74000.0,3.61,66067
1661,36.62,-119.73,111200.0,14.17,93725
1662,41.59,-87.37,39100.0,-1.13,46404
1663,28.07,-82.16,145600.0,7.89,33565
1664,42.49,-79.33,53800.0,-6.32,14048
1665,32.15,-81.16,65400.0,4.46,31407
1666,42.92,-73.72,223300.0,-6.18,12118
1667,43.43,-124.21,155100.0,8.0,97459
1668,43.55,-96.63,199000.0,-0.07,57110
1669,39.55,-89.29,68700.0,1.84,62568
1670,40.71,-89.58,43300.0,1.26,61603
1671,34.74,-82.79,95700.0,2.5,29630
1672,35.97,-114.83,169800.0,17.8,89005
1673,40.94,-73.76,686200.0,-2.23,10538
1674,38.89,-77.18,374100.0,3.61,22046
1675,33.99,-118.19,415200.0,22.11,90270
1676,30.4,-89.28,130900.0,5.46,39571
1677,33.57,-80.92,75400.0,2.17,29118
1678,37.75,-121.13,322000.0,13.99,95366
1679,34.45,-119.8,611100.0,19.65,93111
1680,36.29,-95.31,65500.0,4.42,74361
1681,42.6,-83.38,182500.0,-3.0,48324
1682,35.65,-119.45,113900.0,16.08,93280
1683,38.96,-77.12,421200.0,3.57,20816
1684,43.67,-111.9,139600.0,4.73,83442
1685,38.46,-85.66,101100.0,-1.73,47111
1686,44.98,-93.18,218800.0,1.5,55108
1687,42.25,-89.12,41600.0,-2.47,61102
1688,37.82,-121.28,257800.0,13.96,95330
1689,41.28,-73.89,288000.0,-3.38,10567
1690,35.84,-79.99,142800.0,0.29,27370
1691,45.59,-93.6,211400.0,0.31,55371
1692,34.44,-119.76,705000.0,19.87,93110
1693,32.85,-115.57,149400.0,25.5,92251
1694,26.1,-80.15,263100.0,13.99,33315
1695,39.15,-84.49,108300.0,-2.0,45229
1696,40.35,-111.9,316900.0,9.31,84045
1697,40.52,-80.04,132900.0,-4.7,15229
1698,39.16,-108.72,183400.0,8.0,81521
1699,42.99,-75.97,153700.0,-6.34,13104
1700,30.71,-85.55,85900.0,7.72,32428
1701,25.76,-80.4,184600.0,14.28,33184
1702,38.67,-90.37,84500.0,5.51,63132
1703,41.09,-73.93,397900.0,-2.82,10960
1704,41.88,-87.88,133500.0,-0.91,60104
1705,32.97,-79.85,178700.0,1.0,29492
1706,34.14,-118.16,923700.0,22.45,91105
1707,33.51,-86.74,199900.0,2.02,35213
1708,40.08,-80.98,105300.0,-4.0,43950
1709,39.34,-120.17,416900.0,10.53,96161
1710,35.6,-82.29,194400.0,1.25,28711
1711,42.45,-85.6,126200.0,-2.22,49080
1712,33.5,-86.88,45200.0,1.76,35208
1713,44.99,-122.76,222900.0,7.0,97381
1714,29.7,-95.46,389000.0,3.2,77401
1715,33.55,-86.67,85700.0,3.0,35210
1716,38.22,-85.74,167200.0,-2.46,40217
1717,39.61,-105.17,361300.0,13.03,80465
1718,31.49,-110.22,187000.0,17.63,85650
1719,42.78,-73.66,118900.0,-6.18,12182
1720,34.19,-118.23,813800.0,22.37,91208
1721,40.74,-75.22,175700.0,-2.91,18040
1722,34.76,-82.04,66600.0,1.89,29388
1723,37.2,-93.3,54300.0,2.0,65806
1724,47.48,-121.76,390600.0,7.58,98045
1725,39.12,-94.36,103100.0,2.5,64056
1726,41.54,-87.36,43500.0,-1.22,46408
1727,35.35,-82.53,175300.0,1.99,28791
1728,27.28,-82.42,234500.0,8.56,34241
1729,47.51,-111.27,123500.0,6.0,59401
1730,41.04,-81.52,55600.0,-2.99,44301
1731,28.18,-82.42,118500.0,7.9,33559
1732,42.99,-85.07,81300.0,-2.0,48846
1733,46.86,-92.01,155500.0,0.67,55804
1734,42.51,-96.43,69500.0,3.01,51103
1735,41.27,-96.0,129900.0,0.64,68132
1736,45.96,-91.28,167200.0,1.0,54843
1737,32.75,-83.75,93900.0,4.42,31216
1738,48.48,-122.33,229400.0,8.86,98233
1739,40.32,-75.35,225300.0,-2.42,18969
1740,33.83,-118.29,361200.0,22.01,90502
1741,37.98,-84.58,112500.0,-3.32,40514
1742,40.36,-74.98,344700.0,-2.43,18938
1743,34.14,-118.26,446700.0,22.45,91204
1744,43.43,-84.01,57500.0,-2.0,48638
1745,39.07,-94.35,124000.0,2.5,64057
1746,41.92,-84.62,80800.0,-3.63,49242
1747,41.17,-96.21,238900.0,0.9,68136
1748,42.54,-75.53,70000.0,-9.0,13815
1749,34.04,-118.24,706600.0,22.42,90013
1750,37.1,-120.27,124000.0,14.03,93610
1751,40.54,-79.96,157900.0,-4.83,15116
1752,42.52,-83.25,300800.0,-3.08,48025
1753,33.16,-117.3,514000.0,17.56,92010
1754,27.7,-82.32,219300.0,8.0,33598
1755,47.82,-116.89,191700.0,3.0,83858
1756,39.3,-76.58,72800.0,3.36,21205
1757,39.26,-78.2,185700.0,2.8,22603
1758,40.26,-75.83,144900.0,-2.18,19508
1759,33.71,-117.25,281900.0,21.38,92587
