,Lat,Lng,Price,Tempature (F),ZipCode
885,33.24,-84.27,118600.0,3.79,30224
886,39.76,-75.53,122700.0,-2.14,19802
887,33.02,-84.96,99900.0,5.16,30241
888,37.4,-94.71,84900.0,4.57,66762
889,34.79,-92.5,263500.0,3.71,72223
890,27.39,-80.32,164500.0,9.75,34982
891,40.02,-83.01,251900.0,-3.9,43202
892,41.99,-87.76,414800.0,-0.91,60646
893,32.41,-110.95,275400.0,22.97,85737
894,32.7,-97.38,400500.0,6.12,76109
895,41.7,-86.29,108700.0,-2.71,46628
896,37.55,-122.33,1862500.0,14.47,94402
897,35.94,-85.44,122300.0,-2.77,38583
898,29.12,-82.24,170300.0,7.81,34476
899,29.48,-98.35,134900.0,7.25,78244
900,32.37,-90.17,61400.0,4.01,39206
901,38.78,-77.23,414500.0,3.4,22152
902,40.97,-73.84,470700.0,-2.0,10710
903,41.04,-75.17,137700.0,-3.38,18301
904,41.15,-96.04,190700.0,1.55,68046
905,36.89,-89.58,108800.0,-2.2,63801
906,39.11,-94.67,72900.0,2.49,66102
907,35.5,-82.99,180600.0,0.07,28786
908,38.05,-84.5,121300.0,-3.0,40508
909,27.41,-82.39,381200.0,8.11,34202
910,30.09,-81.72,228700.0,6.14,32003
911,35.48,-97.63,115700.0,8.75,73127
912,28.46,-80.8,163600.0,7.8,32927
913,27.6,-81.5,119500.0,9.0,33825
914,35.1,-90.03,47600.0,-0.5,38106
915,33.41,-86.95,57300.0,3.52,35020
916,32.85,-79.99,140600.0,2.19,29405
917,43.06,-83.75,52900.0,-2.0,48504
918,42.97,-78.88,137300.0,-5.26,14217
919,47.13,-122.32,306600.0,7.39,98373
920,27.63,-80.4,195700.0,8.79,32960
921,34.46,-84.48,177000.0,2.23,30143
922,38.95,-76.9,263700.0,3.33,20784
923,30.15,-81.63,220400.0,6.42,32223
924,32.4,-93.8,125300.0,5.0,71118
925,28.23,-82.45,210200.0,7.39,34639
926,40.02,-82.81,195200.0,-3.9,43004
927,30.49,-87.19,141100.0,6.78,32504
928,40.67,-73.82,496900.0,-1.73,11420
929,34.06,-118.04,470800.0,22.42,91733
930,37.88,-122.07,974800.0,13.61,94595
931,34.81,-92.23,153900.0,1.95,72116
932,40.1,-84.63,120100.0,-1.98,45331
933,43.18,-86.2,122600.0,-0.79,49444
934,38.41,-90.44,168500.0,5.82,63052
935,27.45,-82.64,284700.0,7.29,34210
936,43.04,-89.4,209800.0,-1.29,53713
937,29.45,-98.62,143600.0,7.38,78238
938,43.01,-83.69,60300.0,-2.0,48503
939,38.52,-121.44,225000.0,13.4,95824
940,41.49,-87.46,220500.0,-1.22,46375
941,31.13,-93.17,134100.0,6.14,71446
942,32.58,-106.77,136400.0,13.0,88012
943,27.14,-82.45,355900.0,9.33,34275
944,42.61,-87.88,178700.0,-0.88,53144
945,39.92,-75.29,128600.0,-2.38,19018
946,61.31,-149.51,301500.0,-1.86,99577
947,43.06,-74.34,82600.0,-6.01,12078
948,35.8,-83.89,165700.0,-0.97,37804
949,36.0,-78.9,163100.0,-2.57,27701
950,28.25,-81.29,177500.0,8.66,34769
951,39.26,-84.41,172900.0,-2.15,45241
952,33.47,-87.09,103300.0,3.51,35023
953,44.69,-85.68,230500.0,-0.02,49684
954,34.15,-116.06,132400.0,23.79,92277
955,28.39,-80.73,263400.0,8.12,32953
956,35.08,-106.65,154800.0,11.76,87102
957,33.29,-86.77,158200.0,3.0,35124
958,39.94,-82.89,87200.0,-3.78,43227
959,39.75,-86.19,107200.0,-2.0,46221
960,37.29,-79.99,98100.0,0.52,24017
961,35.65,-80.49,121600.0,0.34,28144
962,42.33,-89.03,131900.0,-2.32,61111
963,42.97,-78.84,141400.0,-5.26,14223
964,37.79,-122.19,784800.0,13.62,94619
965,26.47,-81.81,227300.0,11.48,33967
966,47.66,-122.7,341100.0,7.37,98383
967,32.53,-92.11,165500.0,3.35,71201
968,32.07,-81.09,248900.0,5.6,31401
969,41.11,-81.5,64700.0,-2.88,44310
970,39.32,-84.24,183000.0,-2.23,45039
971,44.54,-123.28,305100.0,7.01,97333
972,30.76,-86.59,153900.0,6.8,32536
973,45.15,-93.14,233400.0,1.74,55014
974,39.6,-82.93,150800.0,-3.5,43113
975,42.4,-87.86,138300.0,-0.88,60087
976,43.62,-116.75,161600.0,6.77,83607
977,28.57,-82.37,185400.0,7.89,34601
978,33.89,-117.3,429400.0,22.36,92508
979,41.44,-73.68,289700.0,-4.71,10512
980,43.49,-112.06,135700.0,4.0,83402
981,45.6,-123.18,314300.0,7.55,97116
982,40.94,-73.84,734800.0,-2.0,10708
983,39.01,-76.68,292400.0,3.38,21114
984,39.15,-119.75,257900.0,12.35,89701
985,43.32,-76.4,82300.0,-6.0,13069
986,33.6,-112.22,228000.0,22.55,85381
987,40.74,-84.15,90800.0,-3.24,45805
988,39.29,-76.65,48300.0,3.42,21223
989,39.09,-77.09,377800.0,3.19,20853
990,26.19,-81.76,437100.0,12.0,34105
991,44.84,-93.28,224400.0,2.0,55420
992,27.87,-82.64,297300.0,7.45,33716
993,34.36,-92.83,108100.0,3.87,72104
994,38.91,-104.7,262500.0,12.45,80922
995,45.41,-122.52,380600.0,7.37,97015
996,40.78,-73.48,556500.0,-1.92,11803
997,34.05,-118.53,2449400.0,21.73,90272
998,33.63,-78.97,202600.0,2.02,29575
999,38.61,-90.22,253700.0,5.83,63104
1000,47.63,-122.64,291800.0,7.37,98311
1001,41.29,-73.92,276300.0,-3.49,10566
1002,35.9,-78.74,273100.0,-2.25,27617
1003,32.78,-97.39,122000.0,6.12,76114
1004,39.22,-84.64,184400.0,-1.59,45247
1005,40.07,-75.17,152500.0,-2.34,19150
1006,48.53,-122.23,268600.0,8.86,98284
1007,41.48,-87.68,79900.0,-1.11,60466
1008,40.74,-75.32,215800.0,-2.8,18064
1009,41.9,-87.65,518600.0,-0.89,60642
1010,34.57,-83.31,109700.0,4.2,30577
1011,30.0,-81.76,170300.0,6.57,32043
1012,42.95,-78.86,175500.0,-5.26,14216
1013,30.03,-89.98,123600.0,5.51,70127
1014,36.4,-82.45,173100.0,-3.73,37615
1015,39.47,-87.35,115500.0,-3.65,47803
1016,40.7,-73.76,448900.0,-1.73,11412
1017,47.26,-122.5,369100.0,7.4,98406
1018,27.85,-97.6,148300.0,7.22,78410
1019,45.0,-93.3,149500.0,2.0,55411
1020,41.48,-81.7,89500.0,-2.9,44113
1021,39.02,-94.26,141100.0,2.5,64014
1022,38.41,-82.37,109000.0,-2.0,25705
1023,32.8,-79.95,400800.0,2.19,29403
1024,30.03,-95.26,215400.0,3.36,77345
1025,34.35,-119.07,433300.0,21.37,93060
1026,39.19,-84.46,98300.0,-1.59,45237
1027,34.24,-118.55,577600.0,21.94,91324
1028,34.89,-80.55,162400.0,0.61,28112
1029,31.71,-89.08,170000.0,4.73,39443
1030,26.19,-81.8,986900.0,12.0,34103
1031,27.56,-82.4,271300.0,8.01,34219
1032,30.54,-88.18,113400.0,5.79,36582
1033,39.1,-94.41,89700.0,2.49,64050
1034,38.86,-94.66,237700.0,2.5,66223
1035,38.76,-85.41,120200.0,-1.0,47250
1036,33.38,-91.05,91700.0,1.0,38701
1037,64.85,-147.85,257300.0,-6.23,99709
1038,47.61,-122.12,741500.0,7.51,98008
1039,36.24,-86.61,204300.0,-0.61,37138
1040,38.91,-94.41,173400.0,2.5,64081
1041,28.24,-82.33,208600.0,7.92,33543
1042,33.18,-87.48,127500.0,3.42,35404
1043,35.99,-83.85,124700.0,-0.97,37914
1044,32.96,-96.36,196900.0,5.75,75189
1045,41.41,-75.69,72200.0,-7.09,18504
1046,30.01,-90.11,412600.0,5.34,70124
1047,39.49,-88.18,93500.0,-1.66,61920
1048,28.95,-81.3,149100.0,7.31,32763
1049,27.99,-82.29,175400.0,7.92,33584
1050,41.12,-74.07,535400.0,-2.94,10952
1051,43.08,-87.93,56100.0,-1.75,53206
1052,41.57,-81.21,203900.0,-2.63,44024
1053,42.56,-83.11,215900.0,-3.0,48083
1054,32.65,-85.38,173100.0,5.04,36801
1055,38.05,-83.94,121600.0,-3.0,40353
1056,40.91,-115.53,225300.0,9.0,89801
1057,47.92,-122.3,559500.0,7.77,98275
1058,33.45,-112.2,179400.0,22.55,85043
1059,40.57,-85.67,77300.0,-3.19,46952
1060,32.5,-85.02,143300.0,5.6,36867
1061,46.33,-119.31,219100.0,8.0,99354
1062,35.29,-120.68,674500.0,17.22,93405
1063,40.35,-79.86,60000.0,-4.51,15132
1064,41.55,-87.5,215000.0,-0.99,46321
1065,34.02,-117.9,518900.0,22.35,91792
1066,44.25,-85.43,112100.0,-1.17,49601
1067,43.0,-78.19,100700.0,-6.25,14020
1068,35.08,-85.31,269100.0,0.31,37405
1069,34.09,-118.41,3074100.0,22.06,90210
1070,36.57,-86.51,157000.0,-0.65,37148
1071,41.74,-87.77,182200.0,-0.9,60459
1072,25.85,-80.21,215700.0,14.28,33150
1073,47.81,-122.37,658100.0,7.15,98020
1074,41.95,-88.08,272300.0,-0.91,60108
1075,33.8,-118.3,554000.0,21.89,90710
1076,32.46,-92.19,117800.0,3.32,71292
1077,39.04,-94.72,193100.0,2.49,66216
1078,39.04,-94.55,49200.0,2.49,64130
1079,40.54,-85.66,55900.0,-3.2,46953
1080,37.64,-120.97,243800.0,14.62,95354
1081,43.04,-78.78,193200.0,-5.0,14228
1082,38.53,-82.67,83300.0,-2.0,45638
1083,35.87,-83.75,181700.0,-0.93,37865
1084,33.79,-118.32,663100.0,21.89,90717
1085,38.61,-121.44,217500.0,13.4,95815
1086,48.2,-122.38,398600.0,8.84,98292
1087,33.77,-84.34,519200.0,3.17,30307
1088,45.6,-122.31,359000.0,7.32,98671
1089,36.18,-95.91,59800.0,7.23,74115
1090,33.66,-112.32,244200.0,22.62,85373
1091,34.82,-112.96,424800.0,17.0,86305
1092,40.7,-111.81,362700.0,9.81,84109
1093,26.92,-80.08,541800.0,12.48,33477
1094,47.27,-122.03,370600.0,7.62,98022
1095,39.3,-120.97,442100.0,11.34,95959
1096,47.63,-122.05,808700.0,7.45,98074
1097,27.88,-82.83,254300.0,7.29,33774
1098,38.99,-94.68,165400.0,2.49,66204
1099,34.27,-83.88,147200.0,2.85,30504
1100,39.9,-76.61,158900.0,-0.49,17356
1101,46.64,-122.97,255200.0,7.33,98532
1102,28.54,-81.37,375700.0,7.98,32801
1103,41.56,-73.79,283900.0,-5.16,12533
1104,40.18,-77.23,215600.0,-0.14,17015
1105,40.58,-111.75,346800.0,9.49,84092
1106,42.49,-82.9,145500.0,-3.0,48081
1107,34.14,-117.3,255800.0,23.62,92405
1108,45.04,-93.49,353500.0,2.22,55446
1109,39.88,-84.33,109200.0,-2.57,45322
1110,40.38,-75.26,271900.0,-2.42,18944
1111,35.77,-79.18,252600.0,-1.1,27312
1112,27.93,-82.47,477600.0,7.83,33606
1113,32.42,-99.72,174100.0,9.5,79602
1114,43.18,-83.72,116400.0,-2.0,48420
1115,41.99,-88.69,176000.0,-1.11,60178
1116,43.48,-89.75,155800.0,-0.6,53913
1117,42.33,-85.18,124500.0,-2.66,49017
1118,61.17,-149.96,287400.0,-2.14,99502
1119,43.07,-76.15,77200.0,-6.36,13208
1120,33.75,-112.09,279400.0,22.56,85085
1121,35.39,-119.17,293800.0,13.0,93314
1122,27.09,-82.37,353400.0,9.31,34292
1123,43.12,-76.13,114600.0,-6.36,13212
1124,33.28,-83.98,129400.0,3.66,30233
1125,41.78,-124.13,198500.0,9.55,95531
1126,40.12,-74.85,179700.0,-2.34,19007
1127,41.28,-96.24,234700.0,1.7,68022
1128,30.31,-97.72,498200.0,6.44,78751
1129,38.93,-76.71,285800.0,3.0,20716
1130,28.89,-81.78,172200.0,8.32,34788
1131,27.84,-82.31,197000.0,8.01,33569
1132,28.28,-80.66,248300.0,7.84,32952
1133,42.26,-84.41,75300.0,-2.7,49202
1134,32.98,-115.53,184100.0,25.5,92227
1135,41.56,-87.83,230500.0,-0.9,60487
1136,35.39,-97.73,146300.0,9.0,73064
1137,32.47,-93.8,54700.0,5.0,71109
1138,39.78,-104.76,302800.0,15.47,80249
1139,28.4,-81.47,223400.0,8.99,32821
1140,36.08,-79.91,140800.0,0.16,27409
1141,28.86,-81.68,174800.0,8.24,32726
1142,32.47,-110.89,338800.0,22.97,85739
1143,43.14,-115.7,129300.0,9.68,83647
1144,42.6,-83.12,271000.0,-2.92,48085
1145,40.55,-74.15,516000.0,-1.94,10308
1146,41.1,-74.01,401100.0,-2.94,10954
1147,45.25,-122.68,353500.0,7.37,97013
1148,38.05,-97.34,101200.0,8.81,67114
1149,35.73,-79.79,88500.0,-0.9,27203
1150,42.71,-84.42,216300.0,-2.13,48864
1151,39.61,-79.98,163900.0,-4.24,26501
1152,41.32,-81.54,169700.0,-2.89,44067
1153,44.91,-93.48,329100.0,2.39,55345
1154,47.63,-117.55,280300.0,3.61,99224
1155,30.28,-94.22,163300.0,5.03,77657
1156,35.8,-78.69,352800.0,-2.57,27607
1157,42.92,-78.89,82500.0,-5.26,14213
1158,39.07,-94.72,112400.0,2.49,66106
1159,41.65,-85.97,122000.0,-2.88,46517
1160,33.11,-97.16,317400.0,6.27,76226
1161,41.37,-73.75,347400.0,-3.58,10541
1162,42.78,-73.91,115800.0,-6.17,12304
1163,37.66,-121.5,443300.0,14.9,95377
1164,39.15,-77.07,381400.0,3.38,20832
1165,28.88,-81.31,221200.0,7.55,32713
1166,25.83,-80.29,388400.0,14.28,33166
1167,34.21,-84.77,147400.0,2.55,30121
1168,44.9,-92.92,313100.0,2.01,55129
1169,42.07,-88.02,230200.0,-0.78,60008
1170,40.31,-76.03,183100.0,-2.33,19608
1171,39.85,-75.7,308900.0,-2.13,19348
1172,41.37,-88.42,174900.0,-0.88,60450
1173,28.38,-81.19,250700.0,8.2,32832
1174,42.28,-83.26,88100.0,-3.08,48125
1175,40.28,-81.87,92300.0,-3.4,43812
1176,34.09,-117.86,556800.0,22.38,91724
1177,41.71,-87.98,306700.0,-0.91,60439
1178,35.92,-77.83,112400.0,-0.99,27803
1179,34.04,-118.27,787500.0,22.42,90015
1180,36.21,-86.73,283700.0,-0.61,37216
1181,41.51,-112.02,162100.0,9.66,84302
1182,28.58,-81.4,315500.0,8.44,32804
1183,35.44,-97.45,76300.0,8.67,73115
1184,44.35,-88.43,256000.0,-0.39,54913
1185,33.73,-86.65,128900.0,1.86,35126
1186,44.46,-93.17,229800.0,1.65,55057
1187,34.65,-99.32,79000.0,12.0,73521
1188,37.28,-79.88,149200.0,1.36,24179
1189,42.47,-83.29,146900.0,-2.92,48033
1190,40.84,-81.39,109000.0,-3.79,44709
1191,34.26,-83.77,138700.0,2.84,30507
1192,37.89,-122.3,1150400.0,13.62,94706
1193,35.46,-97.34,134400.0,8.67,73130
1194,34.98,-81.83,126100.0,3.0,29307
1195,38.97,-94.62,347900.0,2.49,66209
1196,41.32,-81.35,215400.0,-3.0,44202
1197,36.99,-79.88,144600.0,0.19,24151
1198,26.98,-82.14,205100.0,10.4,33948
1199,43.16,-88.03,130500.0,-2.0,53224
1200,41.07,-76.24,105500.0,-4.66,18603
1201,32.34,-86.35,64500.0,3.97,36108
1202,41.74,-91.61,188300.0,1.0,52317
1203,37.46,-77.4,197600.0,2.0,23294
1204,36.11,-79.82,163700.0,0.0,27408
1205,32.46,-83.73,106500.0,6.21,31069
1206,34.16,-119.2,419600.0,21.62,93041
1207,40.91,-73.05,314400.0,-2.5,11776
1208,40.7,-112.08,192200.0,9.8,84044
1209,33.63,-86.65,110000.0,3.0,35235
1210,39.6,-119.23,218900.0,15.8,89408
1211,40.17,-76.42,195200.0,-1.43,17545
1212,26.45,-80.07,748900.0,13.8,33483
1213,36.08,-115.22,211200.0,17.66,89118
1214,40.11,-76.51,186900.0,-1.44,17552
1215,38.81,-94.92,186500.0,3.4,66030
1216,39.82,-105.28,504600.0,11.71,80403
1217,33.88,-117.23,284200.0,22.48,92551
1218,34.15,-117.58,503400.0,22.99,91737
1219,31.19,-82.38,110100.0,6.43,31503
1220,42.46,-83.91,250200.0,-2.55,48169
1221,31.57,-84.16,46900.0,6.48,31701
1222,37.4,-122.0,1087300.0,14.45,94089
1223,38.88,-77.02,692900.0,3.62,20024
1224,25.9,-80.16,671800.0,14.29,33181
1225,34.03,-81.0,118500.0,3.89,29204
1226,30.67,-88.1,82400.0,4.84,36606
1227,41.31,-81.67,213800.0,-2.89,44147
1228,33.86,-118.26,524300.0,22.01,90746
1229,40.7,-111.55,610400.0,9.81,84098
1230,43.07,-76.11,86900.0,-6.36,13206
1231,28.95,-80.9,166500.0,6.64,32141
1232,34.19,-80.98,190300.0,3.3,29016
1233,40.13,-85.65,97800.0,-2.38,46012
1234,61.21,-149.88,281600.0,-2.14,99501
1235,42.95,-87.86,153800.0,-1.15,53110
1236,35.65,-88.39,110300.0,0.25,38351
1237,33.74,-90.73,144200.0,0.4,38732
1238,32.15,-90.13,149800.0,4.02,39073
1239,47.1,-122.87,306800.0,7.37,98506
1240,27.98,-82.46,195300.0,7.83,33603
1241,39.0,-85.63,110200.0,-2.0,47265
1242,34.07,-117.78,401500.0,22.36,91768
1243,40.16,-75.28,371000.0,-2.39,19422
1244,41.6,-87.59,143200.0,-1.0,60473
1245,25.09,-80.45,748000.0,13.93,33037
1246,40.98,-76.62,167800.0,-2.95,17821
1247,37.23,-79.95,139900.0,0.41,24014
1248,40.66,-73.67,474300.0,-1.76,11563
1249,35.38,-97.54,112200.0,8.75,73139
1250,37.56,-77.48,374500.0,2.17,23221
1251,36.18,-86.81,163600.0,-0.63,37208
1252,39.08,-78.19,212000.0,2.14,22655
1253,45.18,-92.95,284400.0,1.78,55038
1254,43.01,-76.15,70400.0,-7.82,13205
1255,35.31,-79.35,166800.0,0.12,28326
1256,32.59,-96.77,154000.0,5.54,75146
1257,36.18,-115.32,284800.0,17.66,89144
1258,48.94,-122.46,341100.0,9.14,98264
1259,35.8,-78.39,172800.0,-2.0,27591
1260,45.67,-121.54,401600.0,8.52,97031
1261,26.13,-81.8,1464400.0,12.0,34102
1262,38.92,-119.99,426200.0,12.63,96150
1263,30.75,-88.27,127800.0,5.05,36575
1264,45.01,-93.42,345300.0,2.14,55441
1265,41.24,-96.17,195000.0,1.71,68130
1266,28.53,-81.4,106000.0,8.37,32805
1267,47.49,-117.58,211300.0,3.61,99004
1268,30.35,-81.65,71000.0,6.42,32206
1269,32.81,-98.11,111400.0,7.29,76067
1270,34.14,-117.96,476500.0,22.28,91010
1271,35.8,-81.43,119600.0,1.14,28630
1272,35.57,-97.53,91500.0,8.67,73114
1273,42.25,-73.76,177800.0,-5.98,12534
1274,41.37,-81.86,132100.0,-2.89,44017
1275,41.87,-87.81,258800.0,-0.91,60130
1276,35.21,-87.04,114900.0,0.3,38478
1277,34.59,-98.37,69900.0,10.68,73501
1278,35.94,-77.76,60300.0,-1.61,27801
1279,42.53,-83.53,242600.0,-2.92,48393
1280,34.66,-82.24,154100.0,3.9,29644
1281,42.7,-88.55,184600.0,-1.24,53121
1282,41.16,-83.41,95900.0,-3.82,44830
1283,32.27,-110.77,354300.0,22.96,85749
1284,42.88,-85.54,194100.0,-1.49,49512
1285,47.59,-122.03,907500.0,7.45,98075
1286,36.62,-82.18,108300.0,-3.66,24201
1287,41.15,-85.21,139000.0,-3.0,46818
1288,33.92,-117.55,455600.0,22.91,92860
1289,34.08,-118.04,499400.0,22.42,91731
1290,44.52,-109.08,268400.0,2.0,82414
1291,35.07,-78.88,79800.0,0.01,28301
1292,42.05,-124.28,308200.0,9.88,97415
1293,35.93,-84.52,118300.0,-1.47,37748
1294,34.76,-87.63,126500.0,1.34,35661
1295,47.65,-117.38,161800.0,3.61,99202
1296,40.75,-73.64,531000.0,-2.0,11501
1297,38.75,-90.21,51400.0,5.14,63137
1298,29.38,-98.4,133400.0,7.28,78222
1299,30.86,-87.76,122100.0,5.28,36507
1300,41.81,-81.06,130400.0,-2.39,44057
1301,40.67,-75.33,217400.0,-2.8,18020
1302,32.92,-80.02,225500.0,2.2,29410
1303,41.08,-111.93,252900.0,9.99,84040
1304,41.32,-75.79,84000.0,-7.09,18640
1305,44.11,-92.41,197600.0,0.22,55906
1306,40.61,-89.46,163400.0,1.49,61550
1307,41.6,-81.47,116100.0,-2.64,44092
1308,28.41,-81.53,351800.0,9.14,32836
1309,42.69,-89.13,122500.0,-2.13,53548
1310,34.51,-82.51,124700.0,4.13,29627
1311,46.87,-92.09,209300.0,0.98,55803
1312,30.32,-93.21,219500.0,5.16,70611
1313,33.34,-111.92,321200.0,22.63,85284
1314,40.35,-80.12,167800.0,-4.17,15017
1315,36.01,-95.98,171800.0,6.8,74037
1316,36.33,-115.34,264500.0,17.86,89166
1317,39.05,-104.81,386400.0,12.59,80921
1318,41.59,-93.86,227400.0,0.99,50263
1319,39.74,-104.98,596000.0,15.47,80238
1320,38.18,-85.71,124900.0,-2.27,40213
1321,32.45,-93.78,61500.0,5.0,71108
1322,41.88,-87.84,155700.0,-0.91,60153
1323,39.04,-76.44,356000.0,3.16,21409
1324,36.14,-115.22,232100.0,17.66,89146
1325,40.5,-105.0,411000.0,13.99,80528
1326,41.1,-81.43,155300.0,-2.99,44278
1327,40.26,-76.86,65200.0,-1.38,17104
1328,33.4,-84.65,210700.0,3.19,30277
1329,36.13,-95.94,143600.0,6.75,74114
1330,38.37,-76.43,220500.0,2.26,20657
1331,38.9,-77.05,1557200.0,3.62,20037
1332,40.29,-75.21,327100.0,-2.46,18914
1333,43.78,-123.05,215700.0,7.19,97424
1334,27.9,-82.72,195600.0,7.45,33760
1335,43.31,-73.64,138200.0,-5.98,12801
1336,27.41,-82.66,1013900.0,7.5,34228
1337,41.85,-87.88,238700.0,-0.92,60154
1338,33.47,-112.48,245500.0,22.57,85396
1339,27.37,-82.48,252200.0,8.13,34235
1340,42.88,-88.35,268600.0,-1.82,53149
1341,39.28,-77.86,208500.0,2.43,25414
1342,40.87,-72.52,474200.0,-2.25,11946
1343,34.28,-88.67,146200.0,2.0,38804
1344,28.33,-82.24,200800.0,7.92,33525
1345,34.08,-84.3,302800.0,2.7,30009
1346,38.36,-85.61,403900.0,-2.04,40059
1347,39.03,-84.44,180800.0,-1.59,41076
1348,44.28,-105.5,173200.0,9.0,82716
1349,34.3,-110.0,215800.0,11.17,85901
1350,44.9,-93.58,468100.0,2.43,55331
1351,36.11,-83.95,175600.0,-1.75,37938
1352,38.1,-78.41,268400.0,2.2,22911
1353,40.29,-76.94,164300.0,-1.38,17025
1354,34.0,-85.06,107700.0,2.77,30153
1355,40.57,-84.18,127600.0,-3.24,45895
1356,41.14,-77.44,139100.0,-4.0,17745
1357,33.94,-118.33,576100.0,22.01,90303
1358,32.34,-93.61,173700.0,5.0,71115
1359,35.28,-93.13,110800.0,6.0,72801
1360,41.09,-112.05,260300.0,9.99,84075
1361,42.76,-88.2,263500.0,-1.61,53185
1362,40.68,-73.84,525700.0,-1.73,11417
1363,32.69,-97.13,168200.0,5.69,76015
1364,42.53,-82.88,139600.0,-3.0,48082
1365,43.19,-88.72,170200.0,-1.98,53094
1366,43.29,-77.79,157000.0,-6.0,14468
1367,34.02,-118.4,1330400.0,21.65,90232
1368,41.72,-87.7,180000.0,-1.0,60805
1369,39.03,-77.08,514600.0,3.19,20895
1370,47.21,-122.44,238900.0,7.4,98408
1371,40.22,-76.87,162400.0,-1.03,17070
1372,42.53,-85.87,139900.0,-1.72,49010
1373,47.67,-117.44,139500.0,3.61,99201
1374,45.71,-122.63,333700.0,7.5,98686
1375,41.13,-80.63,54700.0,-5.52,44505
1376,43.21,-77.65,95100.0,-6.0,14615
1377,42.77,-78.6,215000.0,-5.78,14052
1378,28.41,-81.78,199700.0,8.81,34714
1379,27.88,-82.8,231000.0,7.29,33778
1380,36.14,-86.74,198600.0,-0.68,37210
1381,42.38,-82.92,274600.0,-3.09,48230
1382,42.64,-83.47,208300.0,-2.84,48386
1383,33.61,-88.65,83600.0,2.7,39773
1384,38.73,-90.39,83900.0,5.82,63074
1385,38.98,-121.09,442000.0,12.78,95602
1386,32.48,-85.12,129400.0,5.6,36870
1387,42.83,-88.74,172000.0,-1.97,53190
1388,31.38,-110.94,141800.0,18.0,85621
1389,34.49,-89.0,174600.0,1.67,38652
1390,39.94,-83.83,122800.0,-3.3,45504
1391,32.28,-90.23,42300.0,3.75,39204
1392,34.09,-117.88,535100.0,22.38,91723
1393,32.31,-81.39,161400.0,5.38,31312
1394,38.86,-94.71,356700.0,2.5,66221
1395,43.53,-115.97,243100.0,8.53,83716
1396,33.33,-111.35,272200.0,22.5,85118
1397,40.11,-85.73,101000.0,-2.57,46011
1398,35.6,-82.56,317500.0,2.53,28801
1399,41.45,-81.43,263800.0,-2.79,44022
1400,39.96,-76.73,69300.0,-0.5,17401
1401,31.22,-85.48,156900.0,6.62,36305
1402,43.06,-85.68,173700.0,-0.99,49321
1403,40.38,-104.7,242800.0,14.43,80620
1404,33.91,-81.46,115300.0,3.86,29070
1405,35.31,-79.4,188800.0,-0.17,28327
1406,41.39,-81.3,235600.0,-2.78,44023
1407,34.09,-83.78,243800.0,3.15,30548
1408,35.81,-84.27,162800.0,-1.64,37771
1409,45.35,-93.74,221000.0,2.52,55309
1410,42.11,-80.1,65500.0,-5.54,16502
1411,38.06,-87.64,155200.0,-3.39,47720
1412,33.11,-86.76,135200.0,3.0,35040
1413,35.51,-108.74,130100.0,13.0,87301
1414,37.98,-122.01,540800.0,13.62,94519
1415,37.07,-97.04,63000.0,8.76,67005
1416,37.72,-89.87,135100.0,-0.29,63775
1417,42.59,-83.24,325700.0,-2.92,48304
1418,34.27,-92.09,126600.0,2.0,71602
1419,39.25,-96.63,192400.0,7.0,66503
1420,37.02,-76.43,127000.0,1.15,23605
1421,32.89,-83.6,80600.0,4.98,31211
1422,27.87,-82.52,230900.0,7.45,33616
1423,33.7,-112.16,247700.0,22.56,85310
1424,37.74,-77.48,223900.0,2.28,23005
1425,46.24,-114.17,202700.0,1.98,59840
1426,31.09,-97.33,117500.0,5.11,76501
1427,40.65,-73.71,446500.0,-1.73,11581
1428,36.11,-86.77,538400.0,-0.68,37204
1429,39.8,-75.46,216600.0,-2.25,19703
1430,37.47,-105.88,153400.0,7.0,81101
1431,32.97,-117.25,1607500.0,18.09,92014
1432,38.47,-90.53,165500.0,5.82,63049
1433,42.18,-83.25,157800.0,-3.18,48193
1434,40.49,-111.41,316300.0,9.31,84032
1435,39.42,-92.44,94300.0,4.43,65270
1436,38.11,-87.53,162400.0,-3.39,47725
1437,25.69,-80.16,1991100.0,14.28,33149
1438,41.61,-93.75,251100.0,0.99,50325
1439,42.58,-83.28,379200.0,-2.91,48302
1440,42.6,-89.64,134400.0,-1.5,53566
1441,42.57,-83.38,289200.0,-2.91,48323
1442,38.12,-122.57,767700.0,13.2,94945
1443,40.63,-103.22,146100.0,13.53,80751
1444,33.96,-118.44,1482300.0,21.65,90293
1445,32.96,-112.05,165100.0,23.0,85139
1446,31.77,-106.33,130000.0,11.68,79935
1447,41.84,-87.82,350700.0,-0.91,60546
1448,34.71,-92.47,165300.0,3.71,72210
1449,40.37,-122.34,228200.0,11.51,96022
1450,31.79,-106.44,100100.0,12.01,79903
1451,45.55,-94.13,257000.0,1.0,56304
1452,42.07,-76.8,64900.0,-9.82,14904
1453,41.49,-88.16,126800.0,-1.0,60436
1454,32.66,-96.91,159900.0,5.63,75116
1455,35.19,-86.11,141500.0,-0.72,37398
1456,35.23,-92.36,141900.0,3.04,72058
1457,43.07,-75.29,143700.0,-6.43,13413
1458,34.78,-82.3,165100.0,4.13,29662
1459,39.13,-84.49,189300.0,-1.59,45206
1460,40.45,-79.93,378000.0,-4.17,15232
1461,35.09,-85.18,138900.0,1.44,37416
